article_name,country,revision_id,article_quality,population
Hermano José Braamcamp de Almeida Castelo Branco,Portugal,780864927,B,10349000
Francisco de Borja Garção Stockler,Portugal,780965191,C,10349000
Teófilo Duarte,Portugal,782972786,C,10349000
Manuel Lobo Antunes,Portugal,783134718,Stub,10349000
Maria de Lurdes Rodrigues,Portugal,783457288,Start,10349000
Rui Pereira (politician),Portugal,784391270,Stub,10349000
José Xavier de Cerveira e Sousa,Portugal,784913748,Start,10349000
António Alves Martins,Portugal,784916655,Start,10349000
José Pedro Aguiar-Branco,Portugal,784955773,Stub,10349000
Alberto Costa (Portuguese politician),Portugal,785074015,Stub,10349000
Mário Lemos Pires,Portugal,785178849,C,10349000
António Maria da Silva,Portugal,785233726,Stub,10349000
Miguel Albuquerque,Portugal,785968468,C,10349000
Joana Amaral Dias,Portugal,786271819,Start,10349000
Orlando da Costa,Portugal,786299546,Start,10349000
Henrique de Barros,Portugal,786300408,Start,10349000
Lopo Gomes de Abreu,Portugal,786525160,Stub,10349000
Artur Ivens Ferraz,Portugal,787023701,Stub,10349000
Martim Pires Machado,Portugal,787157541,Stub,10349000
List of Presidents of the Legislative Assembly of Madeira,Portugal,787343763,Stub,10349000
Vasco da Gama Fernandes,Portugal,787542763,Start,10349000
Ana Luís,Portugal,787953136,Start,10349000
Fátima Felgueiras,Portugal,787953233,Start,10349000
João Soares de Albergaria de Sousa,Portugal,788337807,C,10349000
Alexandre Martins Pamplona Ramos,Portugal,788431441,C,10349000
Ana Maria Gomes,Portugal,788930590,C,10349000
Edite Estrela,Portugal,788930697,Stub,10349000
João de Deus Pinheiro,Portugal,788930801,Start,10349000
Maria da Assunção Esteves,Portugal,788930849,Start,10349000
Nuno Melo (politician),Portugal,788930879,Start,10349000
Ilda Figueiredo,Portugal,788931459,Start,10349000
João Cravinho,Portugal,788931489,Start,10349000
Sérgio Sousa Pinto,Portugal,788931542,Start,10349000
António Vitorino,Portugal,789498468,C,10349000
Artur Lima,Portugal,789858677,Start,10349000
Paulo Bénard Guedes,Portugal,789906490,Start,10349000
Manuel Martins Manso,Portugal,790270537,Stub,10349000
Francisco Cunha Leal,Portugal,791873643,Stub,10349000
José Correia da Serra,Portugal,792326196,Start,10349000
Leonor Beleza,Portugal,793255523,Start,10349000
António de Almeida Santos,Portugal,793380768,C,10349000
João Soares (politician),Portugal,794035040,Start,10349000
José Vicente de Freitas,Portugal,794406931,Start,10349000
Jorge Alberto Hagedorn Rangel,Portugal,794481589,Stub,10349000
Rubina Berardo,Portugal,794529016,C,10349000
Duarte Leite,Portugal,794998321,Start,10349000
Maria Barroso,Portugal,795332113,C,10349000
Madalena Barbosa,Portugal,795434446,Stub,10349000
Ana Paula Zacarias,Portugal,796606187,Start,10349000
Nuno Martins da Silveira,Portugal,796675346,Stub,10349000
João Lourenço da Cunha,Portugal,796992006,Start,10349000
Alfredo Nobre da Costa,Portugal,797026004,Start,10349000
Alberto João Jardim,Portugal,797249952,C,10349000
"Pedro Gomes de Abreu, 3rd Lord of Regalados",Portugal,797485796,Stub,10349000
Francisco Pereira de Moura,Portugal,797541953,Stub,10349000
Presidents of the Regional Government of Madeira,Portugal,797550111,C,10349000
Rodrigo Pinto Pizarro Pimentel de Almeida Carvalhais,Portugal,797558090,Stub,10349000
António de Albuquerque Coelho,Portugal,797926454,Stub,10349000
Francisco Maria Supico,Portugal,797979137,Stub,10349000
Teófilo Braga,Portugal,798818813,C,10349000
Manuel de Arriaga,Portugal,798882500,C,10349000
Diogo Antônio Feijó,Portugal,799092918,Start,10349000
"Nuno José Severo de Mendoça Rolim de Moura Barreto, 1st Duke of Loulé",Portugal,799301396,Start,10349000
Rui Moreira,Portugal,799314368,Stub,10349000
Alfredo Bruto da Costa,Portugal,799353990,Start,10349000
Luís de Menezes Bragança,Portugal,799508749,C,10349000
Henrique Neto,Portugal,799605316,Start,10349000
Paulo de Morais,Portugal,799617813,Stub,10349000
Miguel Relvas,Portugal,799814346,B,10349000
José Francisco Gomes Monteiro,Portugal,799981363,Stub,10349000
António Ginestal Machado,Portugal,800110374,Stub,10349000
António Granjo,Portugal,800466366,Start,10349000
José Ramos Preto,Portugal,800488340,Start,10349000
Duarte Freitas,Portugal,800567478,C,10349000
José Carlos Rates,Portugal,800639773,Stub,10349000
Manuel Carvalho da Silva,Portugal,800655596,Start,10349000
José Luciano de Castro,Portugal,800701153,Stub,10349000
Carlos Brito (politician),Portugal,800884339,Stub,10349000
Diogo Freitas do Amaral,Portugal,800884371,C,10349000
António Garcia Pereira,Portugal,800884377,Stub,10349000
Manuel Quintão Meireles,Portugal,800884403,Stub,10349000
Carlos Galvão de Melo,Portugal,800884409,Start,10349000
Fernando Nobre,Portugal,800884415,C,10349000
António Sampaio da Nóvoa,Portugal,800884432,Stub,10349000
Octávio Pato,Portugal,800884435,Start,10349000
José Baptista Pinheiro de Azevedo,Portugal,800884443,Start,10349000
Maria de Lourdes Pintasilgo,Portugal,800884456,C,10349000
Fernando Rosas,Portugal,800884462,Start,10349000
António Soares Carneiro,Portugal,800884475,Start,10349000
Jerónimo de Sousa,Portugal,800884480,C,10349000
Ângelo Veloso,Portugal,800884482,Stub,10349000
Salgado Zenha,Portugal,800884486,Start,10349000
Jamila Madeira,Portugal,800979953,Stub,10349000
Sidónio Pais,Portugal,801031882,C,10349000
Eduardo Catroga,Portugal,801091486,Stub,10349000
Vítor Alves,Portugal,801139004,Start,10349000
João Corvelo,Portugal,801245861,Stub,10349000
Carlos Carvalhas,Portugal,801256996,Start,10349000
Manuel Maria Carrilho,Portugal,801376753,Start,10349000
Humberto Delgado,Portugal,801709372,C,10349000
Carlos César,Portugal,801730127,C,10349000
Domingos Abrantes,Portugal,801730204,Stub,10349000
Eduardo Ferro Rodrigues,Portugal,801735394,C,10349000
Fernando Nogueira,Portugal,801822146,C,10349000
Narana Coissoró,Portugal,801882517,Start,10349000
Manuel António Lino,Portugal,802143986,GA,10349000
João da Mata Chapuzet,Portugal,802589896,Start,10349000
"Bernardo de Sá Nogueira de Figueiredo, 1st Marquis of Sá da Bandeira",Portugal,802641098,Start,10349000
José Cutileiro,Portugal,803190758,C,10349000
Maria de Belém Roseira,Portugal,803285122,Start,10349000
José Norton de Matos,Portugal,803328854,Start,10349000
Jaime Nogueira Pinto,Portugal,803499767,Start,10349000
Augusto Santos Silva,Portugal,803529130,C,10349000
Fontes Pereira de Melo,Portugal,803558837,C,10349000
José Maria de Sousa Horta e Costa,Portugal,803630374,C,10349000
Francisco Louçã,Portugal,803654190,C,10349000
Ricardo Rio,Portugal,803839807,Stub,10349000
Catarina Martins,Portugal,803846718,Stub,10349000
Francisco Martins Rodrigues,Portugal,803960663,Stub,10349000
Bernardo António da Costa de Macedo,Portugal,804081310,C,10349000
Domingos Duarte Lima,Portugal,804095754,C,10349000
João Tamagnini Barbosa,Portugal,804154484,Stub,10349000
Luís Marques Mendes,Portugal,804256151,B,10349000
José António Vieira da Silva,Portugal,804266007,Stub,10349000
Froilano de Mello,Portugal,804334554,GA,10349000
Otelo Saraiva de Carvalho,Portugal,804354439,C,10349000
Nuno Pereira de Lacerda,Portugal,804597381,Start,10349000
Mariana Mortágua,Portugal,804729802,Stub,10349000
Ana Drago,Portugal,804736135,Stub,10349000
Rita Rato,Portugal,804816985,Stub,10349000
José Manuel Pureza,Portugal,804827414,Stub,10349000
Estêvão Pires de Alpoim,Portugal,804931752,Stub,10349000
Lopo de Alpoim,Portugal,804946033,Stub,10349000
Gonçalo Anes de Briteiros,Portugal,805236227,Stub,10349000
João Mendes de Briteiros,Portugal,805238525,Stub,10349000
Mem Rodrigues de Briteiros,Portugal,805240010,Stub,10349000
Anselmo Braamcamp Freire,Portugal,805254568,Stub,10349000
Raimundo Pais de Riba de Vizela,Portugal,805378988,Stub,10349000
Paio Pires de Guimarães,Portugal,805379698,Stub,10349000
"António Osório Sarmento de Figueiredo, Jr.",Portugal,805514781,C,10349000
Azedo Gneco,Portugal,805520273,Stub,10349000
Martim Afonso de Melo,Portugal,805521641,Start,10349000
Nuno Velho Cabral,Portugal,805536407,Stub,10349000
Fernão Velho,Portugal,805541151,Start,10349000
José Soeiro,Portugal,805563511,Stub,10349000
Diogo Gonçalves de Travassos,Portugal,805687124,Start,10349000
Álvaro Gil Cabral,Portugal,805698062,Start,10349000
Marisa Matias,Portugal,805726931,C,10349000
Marcelo Rebelo de Sousa,Portugal,805759807,C,10349000
Carlos Moedas,Portugal,805787517,C,10349000
Gonçalo Ribeiro Telles,Portugal,805793346,Stub,10349000
João Pimenta Lopes,Portugal,805820951,Stub,10349000
Pedro Passos Coelho,Portugal,805843097,FA,10349000
Luís de Almeida Braga,Portugal,805896382,Start,10349000
Gil Cabral,Portugal,805997741,Stub,10349000
"Francisco Coutinho, 4th count of Marialva",Portugal,806015449,Start,10349000
José Manuel Barroso,Portugal,806018647,B,10349000
"Luís Pinto de Soveral, 1st Marquis of Soveral",Portugal,806056744,Start,10349000
Vitalino Canas,Portugal,806059553,Start,10349000
Honório Novo,Portugal,806064736,Start,10349000
Albino Aroso,Portugal,806248187,Start,10349000
Francisco Luís Gomes,Portugal,806250210,GA,10349000
Joaquim Heliodoro da Cunha Rivara,Portugal,806252104,C,10349000
Manuel Alegre,Portugal,806292206,C,10349000
Álvaro Martins Homem III,Portugal,806297208,Start,10349000
António Abreu,Portugal,806418810,Start,10349000
Ricardo Baptista Leite,Portugal,806482808,C,10349000
Álvaro Bulhão Pato,Portugal,806716104,Start,10349000
Joel Hasse Ferreira,Portugal,806902930,Start,10349000
José Manuel Coelho,Portugal,807340614,Start,10349000
Armando Vara,Portugal,807341268,Start,10349000
João Torres,Portugal,807428962,Stub,10349000
António Costa,Portugal,807450296,C,10349000
Template:Switzerland-mayor-stub,Switzerland,446011535,Stub,8292851
Template:Switzerland-diplomat-stub,Switzerland,529588432,Stub,8292851
Template:Switzerland-activist-stub,Switzerland,591438058,Stub,8292851
Template:Switzerland-politician-stub,Switzerland,668918051,Stub,8292851
Fritz Hofmann (politician),Switzerland,699244801,Stub,8292851
Theodor Ab Yberg,Switzerland,703463813,Stub,8292851
Max Binder,Switzerland,703925527,Stub,8292851
Pierre Muller,Switzerland,704830391,Stub,8292851
Peter Friederich,Switzerland,704987150,Stub,8292851
Kurt Meyer (Lucerne),Switzerland,705570766,Stub,8292851
Hans-Jürg Fehr,Switzerland,706240609,Stub,8292851
Rolf Büttiker,Switzerland,706345809,Stub,8292851
Hanspeter Seiler,Switzerland,706348891,Stub,8292851
Jean-Philippe Maitre,Switzerland,706822425,Stub,8292851
Felix Walker (Swiss politician),Switzerland,707140404,Stub,8292851
Gallus Jacob Baumgartner,Switzerland,708570535,Start,8292851
Jean-Noël Rey,Switzerland,708789334,Start,8292851
Peter Bieri (politician),Switzerland,709838505,Stub,8292851
Niklaus Dachselhofer,Switzerland,709969320,Stub,8292851
Pierre François Bellot,Switzerland,710282316,Stub,8292851
Pius Segmüller,Switzerland,710666365,Stub,8292851
Flavio Maspoli,Switzerland,711466343,Stub,8292851
Robert Cramer (Swiss politician),Switzerland,712834550,Stub,8292851
Ulrich Schlüer,Switzerland,712834967,Start,8292851
Adrian Amstutz,Switzerland,712886439,Start,8292851
André Bugnon,Switzerland,713008913,Stub,8292851
Ulrich Giezendanner,Switzerland,713500223,Start,8292851
Yann Richter,Switzerland,714886828,Stub,8292851
Bruno Hunziker,Switzerland,715067469,Start,8292851
Tilo Frey,Switzerland,715221232,Stub,8292851
Hannes Germann,Switzerland,715644976,Stub,8292851
Caspar Baader,Switzerland,715662306,Stub,8292851
Ruedi Lustenberger,Switzerland,715676648,Stub,8292851
Peter Ochs,Switzerland,716174219,Start,8292851
Kurt Fluri,Switzerland,717720616,Stub,8292851
Peter-Josef Schallberger,Switzerland,718100580,Stub,8292851
David Hess (painter),Switzerland,718424630,Start,8292851
Charles-Alexandre Steinhäuslin,Switzerland,718621498,Start,8292851
Evaristo Garbani-Nerini,Switzerland,719815008,Stub,8292851
Cédric Wermuth,Switzerland,720723194,Stub,8292851
Friedrich Huwyler,Switzerland,722002833,Stub,8292851
Antoinette Quinche,Switzerland,722703985,Stub,8292851
Gertrud Haldimann,Switzerland,722704470,Stub,8292851
Marco Borradori,Switzerland,723108210,Stub,8292851
Pierre Fatio,Switzerland,723565800,Stub,8292851
Georgie Lamon,Switzerland,723747662,Stub,8292851
August Stähelin,Switzerland,723967575,Stub,8292851
Eduard Häberlin,Switzerland,723979678,Stub,8292851
Christian Sahli,Switzerland,723979757,Stub,8292851
Florian Gengel,Switzerland,724014779,Stub,8292851
Adolphe Jordan,Switzerland,724016053,Stub,8292851
Oskar Munzinger,Switzerland,724016140,Stub,8292851
Fritz Göttisheim,Switzerland,724016310,Stub,8292851
Gustav Muheim,Switzerland,724016358,Stub,8292851
Filippo Lombardi (politician),Switzerland,724019160,Stub,8292851
Paul Scherrer (politician),Switzerland,724044322,Stub,8292851
Paul Emil Usteri,Switzerland,724046246,Stub,8292851
Gottfried Kunz,Switzerland,724046271,Stub,8292851
Eugène Richard,Switzerland,724046294,Start,8292851
Eduard Blösch,Switzerland,724057022,Stub,8292851
Friedrich Siegfried,Switzerland,724057168,Stub,8292851
Karl Karrer,Switzerland,724061784,Stub,8292851
Gottlieb Jäger,Switzerland,724061854,Stub,8292851
Melchior Römer,Switzerland,724073804,Stub,8292851
Johannes Stössel,Switzerland,724074282,Stub,8292851
Friedrich Heinrich Häberlin,Switzerland,724074496,Stub,8292851
August Suter,Switzerland,724078456,Stub,8292851
Fritz Bühlmann,Switzerland,724081099,Stub,8292851
Karl Emil Wild,Switzerland,724092845,Stub,8292851
Niklaus Niggeler,Switzerland,724510066,Stub,8292851
Jean-François Leuba,Switzerland,725248688,Stub,8292851
Otto Hunziker,Switzerland,726687211,Stub,8292851
Georg Friedrich Heilmann,Switzerland,728148690,Stub,8292851
List of Presidents of the Swiss Diet,Switzerland,730828062,Stub,8292851
Léon Nicole,Switzerland,730875378,Stub,8292851
Maximilian Jaeger,Switzerland,731124391,Stub,8292851
Paul Speiser,Switzerland,733464779,Stub,8292851
Virgile Rossel,Switzerland,733509439,Start,8292851
Jules Roguin,Switzerland,733931731,Stub,8292851
Arnold Otto Aepli,Switzerland,733932577,Stub,8292851
Albert Ammann,Switzerland,733932605,Stub,8292851
Martin Birmann,Switzerland,733932704,Stub,8292851
Othmar Blumer,Switzerland,733932731,Stub,8292851
Alphonse Bory,Switzerland,733932743,Stub,8292851
Charles Friderich,Switzerland,733933120,Stub,8292851
Daniel Wirth,Switzerland,733933147,Stub,8292851
Gottlieb Ziegler,Switzerland,733933162,Stub,8292851
Carl Feer-Herzog,Switzerland,733933184,Stub,8292851
James Fazy,Switzerland,733933194,Stub,8292851
Friedrich Eggli,Switzerland,733933207,Stub,8292851
Johann Jakob Trog,Switzerland,733933288,Stub,8292851
Heinrich Gustav Schoch,Switzerland,733933329,Stub,8292851
Antoine Vessaz,Switzerland,733933369,Stub,8292851
Henri Gaspard de Schaller,Switzerland,733933407,Stub,8292851
Peter Gerber (politician),Switzerland,733933421,Stub,8292851
Henri de Torrenté,Switzerland,733933448,Stub,8292851
Johann Jakob Hohl,Switzerland,733933470,Stub,8292851
Luzius Raschein,Switzerland,733933497,Stub,8292851
Josef Hildebrand (politician),Switzerland,733933517,Stub,8292851
Rinaldo Simen,Switzerland,733933539,Stub,8292851
Aimé Humbert,Switzerland,733933668,Stub,8292851
Adam Herzog,Switzerland,733933683,Stub,8292851
Nicolaus Hermann,Switzerland,733933703,Stub,8292851
Georg Leumann,Switzerland,733933806,Stub,8292851
Alphons Koechlin,Switzerland,733933821,Stub,8292851
Armin Kellersberger,Switzerland,733933846,Stub,8292851
Emil Isler,Switzerland,733933865,Stub,8292851
Wilhelm Vigier,Switzerland,733934068,Stub,8292851
Casimir Pfyffer,Switzerland,733934107,Stub,8292851
Jakob Huldreich Bachmann,Switzerland,733934176,Stub,8292851
Joseph Stockmar,Switzerland,733934199,Stub,8292851
Rudolf Gallati,Switzerland,733934228,Stub,8292851
Arnold Robert,Switzerland,733934781,Stub,8292851
Antonio Riva (politician),Switzerland,733934800,Stub,8292851
Robert Reimann (politician),Switzerland,733935182,Stub,8292851
Karl Reichlin,Switzerland,733935235,Stub,8292851
Albert Scherb,Switzerland,733935298,Stub,8292851
Samuel Schwarz (politician),Switzerland,733935344,Stub,8292851
Abraham Stocker,Switzerland,733935349,Stub,8292851
Adrien Thélin,Switzerland,733935360,Stub,8292851
Robert Grieshaber,Switzerland,733935371,Stub,8292851
Johann Joseph Keel,Switzerland,733935395,Stub,8292851
Hermann Heller (Swiss politician),Switzerland,733935418,Stub,8292851
Clemens Iten,Switzerland,733935456,Stub,8292851
Johann Weber,Switzerland,733935517,Stub,8292851
Adalbert Wirz,Switzerland,733935593,Stub,8292851
Theodor Wirz,Switzerland,733935611,Stub,8292851
Esajas Zweifel,Switzerland,733935636,Stub,8292851
Andreas Rudolf von Planta,Switzerland,733935684,Stub,8292851
Eduard Marti,Switzerland,733935789,Stub,8292851
Erwin Kurz,Switzerland,733935804,Stub,8292851
Jakob Robert Steiger,Switzerland,733935868,Stub,8292851
Johann Matthias Hungerbühler,Switzerland,733935874,Stub,8292851
Jules Martin,Switzerland,733935894,Stub,8292851
Jules Philippin,Switzerland,733935909,Stub,8292851
Simon Kaiser,Switzerland,733935913,Stub,8292851
Henri Morel (Swiss politician),Switzerland,733935981,Stub,8292851
Georges Favon,Switzerland,733935992,Stub,8292851
Karl Zyro,Switzerland,733936004,Stub,8292851
Karl Burckhardt,Switzerland,733936013,Stub,8292851
Arnold Künzli,Switzerland,733936025,Stub,8292851
Rudolf Brunner,Switzerland,733936036,Stub,8292851
Joseph Kuntschen,Switzerland,733936080,Stub,8292851
Carl Spahn,Switzerland,733936085,Stub,8292851
Ludwig Pfyffer,Switzerland,735395347,Start,8292851
Karl Rudolf Stehlin,Switzerland,738234487,Stub,8292851
Casimir von Arx,Switzerland,738427705,Stub,8292851
Sigmund von Erlach,Switzerland,738911453,Stub,8292851
Giovanni Battista Pioda,Switzerland,739400678,Stub,8292851
Jean-Jacques Challet-Venel,Switzerland,739400938,Stub,8292851
Victor Ruffy,Switzerland,739401090,Stub,8292851
Fridolin Anderwert,Switzerland,739401500,Start,8292851
Wilhelm Hertenstein,Switzerland,739401803,Stub,8292851
Josef Anton Schobinger,Switzerland,739403621,Stub,8292851
Camille Decoppet,Switzerland,739403995,Stub,8292851
Edmund Schulthess,Switzerland,739404075,Start,8292851
Ernest Chuard,Switzerland,739404490,Stub,8292851
Rudolf Minger,Switzerland,739404936,Stub,8292851
Johannes Baumann,Switzerland,739405086,Stub,8292851
Hermann Obrecht,Switzerland,739405283,Stub,8292851
Ernst Wetter,Switzerland,739405377,Stub,8292851
Ernst Nobs,Switzerland,739405772,Stub,8292851
Rodolphe Rubattel,Switzerland,739405934,Stub,8292851
Josef Escher,Switzerland,739406286,Stub,8292851
Markus Feldmann,Switzerland,739406423,Stub,8292851
Max Weber (Swiss politician),Switzerland,739406530,Stub,8292851
Paul Chaudet,Switzerland,739406773,Stub,8292851
Giuseppe Lepori,Switzerland,739406906,Stub,8292851
Hans-Peter Tschudi,Switzerland,739407434,Stub,8292851
Rudolf Gnägi,Switzerland,739407708,Stub,8292851
Nello Celio,Switzerland,739408655,Stub,8292851
Ernst Brugger,Switzerland,739408779,Stub,8292851
Fritz Honegger,Switzerland,739409211,Stub,8292851
Arnold Koller,Switzerland,739409914,Start,8292851
Charles Estoppey,Switzerland,739416130,Stub,8292851
Karl Hoffmann (Swiss politician),Switzerland,739416341,Stub,8292851
Arthur Dunkel,Switzerland,741580733,Stub,8292851
Walther Bringolf,Switzerland,743335254,Stub,8292851
Abel Socin,Switzerland,744730246,Start,8292851
Alexandre Gavard,Switzerland,749307879,Stub,8292851
Josef Winiger (politician),Switzerland,751440190,Stub,8292851
